place,magnitude,time,latitude,longitude,depth
"44 km WSW of Akhiok, Alaska",2.5,2015-09-03 21:11:35.483,56.7674,-154.8246,6.4
"35 km SE of ?funato, Japan",4.6,2015-09-03 21:04:30.610,38.8135,141.9507,71.51
"6 km SE of Bear Dance, Montana",0.46,2015-09-03 21:00:23.050,47.8703333,-113.9813333,15.67
"162 km NW of Ternate, Indonesia",4.4,2015-09-03 20:56:19.830,1.9788,126.5212,47.43
"76 km E of W?ngjing, India",4.5,2015-09-03 20:49:23.600,24.5826,94.8224,43.17
"44 km N of Valdez, Alaska",1.4,2015-09-03 20:47:30.409,61.528,-146.4502,27.8
"15 km E of Minto, Alaska",0.8,2015-09-03 20:44:57.633,65.1707,-149.0297,11.4
"25 km E of Honaunau-Napoopoo, Hawaii",1.18,2015-09-03 20:43:51.230,19.4213333,-155.6273333,-0.054
"11 km WNW of Caldwell, Kansas",1.64,2015-09-03 20:43:13.530,37.0706667,-97.7233333,4.41
"3 km S of Cobb, California",0.49,2015-09-03 20:39:42.800,38.7906685,-122.7276688,1.606
"5 km SE of P?hala, Hawaii",1.81,2015-09-03 20:27:47.310,19.165,-155.4493333,36.68
"51 km S of Denali National Park, Alaska",1.2,2015-09-03 20:25:13.752,63.0816,-151.56,0.5
"17 km WSW of Salcha, Alaska",0.6,2015-09-03 20:18:21.645,64.4424,-147.2131,3.5
"5 km SW of Cobb, California",0.57,2015-09-03 20:15:44.630,38.7859993,-122.7596664,4.146
"4 km W of Marland, Oklahoma",2.6,2015-09-03 20:08:05.400,36.5575,-97.1965,5.0
"48 km NNE of Yakutat, Alaska",0.9,2015-09-03 20:04:21.159,59.9729,-139.5546,0.0
"162 km SSE of Shimoda, Japan",4.9,2015-09-03 19:52:22.490,33.4465,139.8995,115.95
"16km NNE of Apple Valley, CA",1.52,2015-09-03 19:47:21.690,34.6323333,-117.1013333,-1.45
"34 km SE of Denali National Park, Alaska",0.8,2015-09-03 19:46:54.551,63.2896,-151.3115,1.8
"42 km E of Fort Bidwell, California",1.8,2015-09-03 19:46:48.367,41.8781,-119.6355,10.9
"3 km W of Marland, Oklahoma",2.5,2015-09-03 19:43:03.100,36.5579,-97.1924,7.662
"13 km SW of Aspen Springs, California",0.66,2015-09-03 19:35:36.410,37.4845,-118.8366667,5.469
"8 km WNW of Cobb, California",0.43,2015-09-03 19:34:38.910,38.8428345,-122.8191681,1.201
"14 km SW of Aspen Springs, California",0.43,2015-09-03 19:33:42.780,37.4773333,-118.8453333,2.514
"13 km SW of Aspen Springs, California",0.66,2015-09-03 19:25:12.160,37.4838333,-118.8408333,4.692
"13 km SW of Aspen Springs, California",0.68,2015-09-03 19:12:55.190,37.4846667,-118.8373333,5.474
"16 km ESE of Dillon, Montana",0.67,2015-09-03 18:58:19.970,45.1715,-112.4323333,-2.0
"5km SW of Idyllwild, CA",0.78,2015-09-03 18:54:54.940,33.7056667,-116.7521667,15.672
"61 km W of Skwentna, Alaska",2.3,2015-09-03 18:51:50.376,62.0846,-152.5546,162.6
"11 km SW of Aspen Springs, California",0.63,2015-09-03 18:51:14.430,37.4938333,-118.8251667,8.984
"47 km SSW of Jiquilillo, Nicaragua",4.5,2015-09-03 18:46:03.250,12.3476,-87.6031,58.86
"43 km E of Fort Bidwell, California",2.3,2015-09-03 18:44:13.066,41.8824,-119.6261,7.7
"13km SE of Anza, CA",0.64,2015-09-03 18:43:02.260,33.4595,-116.5888333,9.78
"5 km E of Mesa, California",0.89,2015-09-03 18:41:36.310,37.4231667,-118.4835,5.907
"8 km S of Volcano, Hawaii",1.49,2015-09-03 18:40:28.630,19.3626667,-155.2445,29.3
"23 km ENE of Soledad, California",1.08,2015-09-03 18:35:08.140,36.527,-121.0913333,6.807
"83 km ESE of Adak, Alaska",2.0,2015-09-03 18:29:19.336,51.5149,-175.5818,47.9
"11 km SW of Aspen Springs, California",0.68,2015-09-03 18:21:43.050,37.4921667,-118.8225,5.659
"26 km E of Honaunau-Napoopoo, Hawaii",1.23,2015-09-03 18:11:22.910,19.4163333,-155.616,-0.704
"13 km SW of Aspen Springs, California",2.59,2015-09-03 18:08:47.030,37.485,-118.8381667,5.323
"72 km E of Adak, Alaska",4.4,2015-09-03 18:04:39.560,51.7766,-175.5985,65.33
"40 km NW of Ninilchik, Alaska",1.3,2015-09-03 18:02:57.276,60.3115,-152.1842,91.3
"79 km WNW of Kirakira, Solomon Islands",4.8,2015-09-03 18:02:07.850,-10.1935,161.2442,81.31
"9 km W of Cobb, California",0.16,2015-09-03 18:01:14.920,38.816,-122.8281667,2.051
"7 km W of R?ngas, India",4.0,2015-09-03 17:57:47.570,27.3767,75.4937,14.2
"67 km ESE of Adak, Alaska",3.1,2015-09-03 17:55:38.980,51.598,-175.7711,35.63
"47 km SW of Nikolski, Alaska",1.7,2015-09-03 17:53:24.511,52.6905,-169.4301,29.9
"13 km SW of Aspen Springs, California",0.89,2015-09-03 17:51:13.930,37.4838333,-118.8385,4.793
"33 km WNW of Nikiski, Alaska",1.4,2015-09-03 17:51:01.930,60.7755,-151.877,84.7
"16km SE of Olancha, CA",1.5,2015-09-03 17:41:44.430,36.1855,-117.8765,0.46
"19 km N of Chickaloon, Alaska",1.4,2015-09-03 17:38:51.431,61.9715,-148.5171,33.9
"35 km E of Clear, Alaska, Alaska",0.8,2015-09-03 17:37:47.560,64.2841,-148.4564,13.7
"281 km W of Adak, Alaska",2.7,2015-09-03 17:30:42.640,51.4619,179.3552,55.92
"6 km WSW of Vera, Oklahoma",2.6,2015-09-03 17:26:48.240,36.4276,-95.9493,5.0
"33 km SSE of Hanksville, Utah",1.27,2015-09-03 17:22:18.320,38.0775,-110.623,5.87
"43 km E of Fort Bidwell, California",2.1,2015-09-03 17:20:47.228,41.9086,-119.6266,5.5
"115 km NW of Yakutat, Alaska",1.1,2015-09-03 17:11:57.459,60.1644,-141.3896,0.0
"4km ENE of Tehachapi, CA",1.37,2015-09-03 17:02:51.150,35.1465,-118.4041667,-0.74
"7 km NNE of Leander, Texas",2.9,2015-09-03 17:01:39.310,30.6464,-97.83,5.0
"6 km SW of Ridgemark, California",2.11,2015-09-03 16:55:18.940,36.7673333,-121.408,9.859
"44 km E of Fort Bidwell, California",1.7,2015-09-03 16:52:38.084,41.9058,-119.6216,6.6
"221 km E of Namie, Japan",5.4,2015-09-03 16:51:47.750,37.1958,143.4691,10.0
"Rat Islands, Aleutian Islands, Alaska",2.4,2015-09-03 16:49:17.011,51.8237,178.4832,101.0
"115 km SW of Adak, Alaska",1.6,2015-09-03 16:46:01.754,51.2258,-177.9375,18.6
"6 km S of Volcano, Hawaii",0.8,2015-09-03 16:45:57.520,19.3811667,-155.2456667,0.42
"3 km SE of San Ardo, California",0.87,2015-09-03 16:42:46.070,35.9933333,-120.8775,10.054
"47 km E of Denali National Park, Alaska",1.0,2015-09-03 16:38:34.668,63.5736,-150.7733,11.2
"17 km WSW of Trapper Creek, Alaska",2.7,2015-09-03 16:29:03.880,62.2429,-150.5193,10.7
"19 km S of Fern Forest, Hawaii",1.87,2015-09-03 16:27:04.680,19.2925,-155.1106667,37.15
"15 km WSW of Big Lake, Alaska",1.6,2015-09-03 16:26:54.260,61.4916,-150.2304,41.7
"6 km NE of Roseburg North, Oregon",1.37,2015-09-03 16:17:50.960,43.3106667,-123.2566667,-0.58
"36 km SSE of Denali National Park, Alaska",1.6,2015-09-03 16:12:28.186,63.2651,-151.3294,6.6
"16km SW of La Quinta, CA",0.67,2015-09-03 16:09:42.230,33.544,-116.4088333,9.22
"109 km NW of Yakutat, Alaska",0.6,2015-09-03 16:08:08.801,60.1941,-141.209,0.0
"43 km E of Fort Bidwell, California",1.8,2015-09-03 15:54:02.935,41.8962,-119.6267,8.1
"3 km SW of Cobb, California",0.48,2015-09-03 15:52:37.010,38.7938347,-122.7505035,1.172
"39 km WNW of Clam Gulch, Alaska",1.5,2015-09-03 15:50:19.887,60.3536,-152.0733,92.7
"8 km W of Cobb, California",0.69,2015-09-03 15:39:24.080,38.809166,-122.8183365,3.123
"2 km W of San Juan Bautista, California",0.8,2015-09-03 15:38:35.830,36.8431667,-121.5613333,6.156
"7 km NE of San Simeon, California",1.08,2015-09-03 15:36:01.470,35.695,-121.1343333,7.242
"49 km SSW of Cantwell, Alaska",0.7,2015-09-03 15:33:45.003,62.9775,-149.2926,12.9
"38 km SW of Abaza, Russia",4.5,2015-09-03 15:30:49.400,52.3754,89.7663,14.69
"8 km W of Cobb, California",0.87,2015-09-03 15:27:25.730,38.8086662,-122.819664,3.093
"10 km SSE of Cushing, Oklahoma",2.6,2015-09-03 15:16:03.900,35.8922,-96.7424,4.07
"14 km W of Cantwell, Alaska",0.6,2015-09-03 15:15:47.631,63.3678,-149.2348,12.3
"22 km NE of La Horqueta (Poblado Doce), Mexico",4.2,2015-09-03 15:05:27.800,17.3359,-94.042,187.4
"Izu Islands, Japan region",4.5,2015-09-03 15:03:30.480,30.1325,142.8389,4.54
"5 km SW of Oak Shores, California",0.77,2015-09-03 15:01:45.980,35.7335,-121.0201667,7.225
"93 km NW of Yakutat, Alaska",1.7,2015-09-03 14:56:34.497,60.1523,-140.8915,0.0
"4 km W of Cobb, California",0.06,2015-09-03 14:54:23.000,38.8201675,-122.7754974,0.724
"16km SW of La Quinta, CA",0.23,2015-09-03 14:47:59.710,33.543,-116.4091667,8.45
"Maug Islands region, Northern Mariana Islands",4.0,2015-09-03 14:47:47.300,19.6311,144.7556,115.8
"9 km ENE of Morgan Hill, California",1.02,2015-09-03 14:45:11.690,37.1588333,-121.558,2.468
"44 km SSW of Adak, Alaska",2.1,2015-09-03 14:42:46.079,51.4898,-176.8245,35.3
"54 km NNE of Chase, Alaska",1.2,2015-09-03 14:37:02.852,62.8807,-149.5941,70.2
"7 km NW of American Canyon, California",1.87,2015-09-03 14:36:10.450,38.2165,-122.3226667,8.678
"6 km SSE of Cobb, California",0.27,2015-09-03 14:35:56.390,38.7685,-122.7035,1.828
"12 km SSE of Mammoth Lakes, California",0.32,2015-09-03 14:33:54.740,37.5493333,-118.9075,5.601
"38 km ENE of Livengood, Alaska",1.2,2015-09-03 14:33:27.939,65.6126,-147.7365,8.6
"81 km SSW of Unalaska, Alaska",1.5,2015-09-03 14:32:45.902,53.168,-166.8548,25.6
"26 km SW of San Pedro de Atacama, Chile",4.5,2015-09-03 14:24:10.000,-23.094,-68.371,135.3
"37 km NNE of Amboy, Washington",0.8,2015-09-03 14:23:06.660,46.1976667,-122.185,1.54
"43 km E of Fort Bidwell, California",2.3,2015-09-03 14:22:58.204,41.8858,-119.6311,8.4
"40 km ENE of Independence, California",0.9,2015-09-03 14:16:40.672,36.8863,-117.756,0.0
"70 km E of Cortes, Philippines",4.3,2015-09-03 14:15:34.520,9.3242,126.8322,9.04
"45 km NE of Lone Pine, California",1.3,2015-09-03 14:14:44.855,36.8935,-117.6975,7.9
"26 km NNE of Skwentna, Alaska",1.0,2015-09-03 14:14:26.016,62.2016,-151.1815,77.2
"31 km W of Ester, Alaska",1.8,2015-09-03 14:02:57.555,64.8772,-148.6712,19.1
"138 km SSE of McCarthy, Alaska",0.6,2015-09-03 14:01:17.636,60.3027,-141.8778,8.5
"0 km WNW of Carnelian Bay, California",0.2,2015-09-03 13:57:46.613,39.2291,-120.0886,7.7
"13 km SSW of Honoka‘a, Hawaii",1.87,2015-09-03 13:55:09.080,19.971,-155.5178333,30.347
"5 km W of Cobb, California",1.4,2015-09-03 13:50:08.630,38.8231667,-122.786,2.08
"8 km W of Cobb, California",0.87,2015-09-03 13:48:25.700,38.8243332,-122.8249969,2.039
"40 km WSW of Alamo, Nevada",0.4,2015-09-03 13:42:15.829,37.2323,-115.584,5.7
"7 km W of Middletown, California",0.43,2015-09-03 13:39:06.460,38.7491667,-122.7053333,2.203
"8 km ENE of Manhattan, Montana",0.74,2015-09-03 13:38:38.420,45.8825,-111.2355,5.97
"26 km WSW of Bulnes, Chile",5.0,2015-09-03 13:37:59.000,-36.81,-72.579,60.0
"92 km NNW of Yakutat, Alaska",1.3,2015-09-03 13:33:17.688,60.3519,-140.1541,10.9
"152 km WNW of Tobelo, Indonesia",5.5,2015-09-03 13:24:00.690,2.0551,126.6816,53.0
"5 km ESE of Leilani Estates, Hawaii",1.17,2015-09-03 13:22:31.210,19.451,-154.8656667,0.77
"9km W of Progreso, B.C., MX",1.25,2015-09-03 13:19:54.180,32.5753333,-115.6765,9.53
"6 km N of Meadow Lakes, Alaska",0.8,2015-09-03 13:09:18.540,61.6831,-149.6062,33.9
"4 km SSW of Cobb, California",0.28,2015-09-03 13:08:29.440,38.7908325,-122.7463303,0.285
"48 km NNE of Isabela, Puerto Rico",2.7,2015-09-03 13:07:58.300,18.9291,-66.9145,22.0
"39 km WSW of Alamo, Nevada",0.5,2015-09-03 13:04:20.498,37.2379,-115.5832,4.0
"48 km N of Hatillo, Puerto Rico",2.9,2015-09-03 13:03:44.800,18.9258,-66.8196,37.0
"7km NE of Anza, CA",0.48,2015-09-03 13:01:17.330,33.5983333,-116.6153333,15.699
"86 km SSW of Nikolski, Alaska",2.0,2015-09-03 12:59:10.930,52.2322,-169.3942,38.9
"68 km WNW of Zangguy, China",4.2,2015-09-03 12:55:10.150,37.5331,78.0609,41.86
"115 km NW of Yakutat, Alaska",0.7,2015-09-03 12:50:53.405,60.1939,-141.3303,0.0
"5 km NW of Helena, Oklahoma",2.5,2015-09-03 12:49:42.000,36.589,-98.3096,4.139
"32 km E of Denali National Park, Alaska",1.1,2015-09-03 12:47:36.025,63.5484,-151.0679,6.8
"33 km E of Denali National Park, Alaska",2.0,2015-09-03 12:45:23.208,63.5451,-151.0487,8.3
"15 km SW of Denali National Park, Alaska",0.5,2015-09-03 12:41:12.582,63.4485,-151.9481,0.7
"27 km SSE of Knik River, Alaska",1.2,2015-09-03 12:40:59.149,61.2386,-148.6747,15.0
"43 km E of Fort Bidwell, California",1.8,2015-09-03 12:40:29.020,41.8984,-119.6248,8.0
"105 km NW of Yakutat, Alaska",0.5,2015-09-03 12:37:22.097,60.2513,-140.9973,11.2
"9km SSE of Banning, CA",0.81,2015-09-03 12:32:52.820,33.8508333,-116.8518333,15.99
West Chile Rise,4.5,2015-09-03 12:28:44.230,-41.188,-86.5342,10.0
"124 km S of McCarthy, Alaska",0.6,2015-09-03 12:25:13.877,60.3148,-143.0922,0.4
West Chile Rise,4.9,2015-09-03 12:24:34.040,-41.3774,-85.4451,10.0
"19km NE of Pine Valley, CA",0.99,2015-09-03 12:22:51.950,32.9503333,-116.4005,11.2
"6 km WSW of Cobb, California",1.34,2015-09-03 12:18:08.990,38.8071667,-122.7995,1.326
"147 km NNE of Cruz Bay, U.S. Virgin Islands",3.4,2015-09-03 12:14:12.700,19.5886,-64.319,67.0
"32 km E of Denali National Park, Alaska",1.0,2015-09-03 12:12:28.846,63.5287,-151.0629,7.0
"23 km SW of Mina, Nevada",1.0,2015-09-03 12:09:57.929,38.2393,-118.2938,8.1
"41 km NNW of Charlotte Amalie, U.S. Virgin Islands",3.2,2015-09-03 12:08:30.200,18.6987,-65.0364,75.0
central Mid-Atlantic Ridge,4.6,2015-09-03 12:07:39.630,8.5942,-39.4908,10.0
"Rat Islands, Aleutian Islands, Alaska",2.5,2015-09-03 12:07:38.000,50.9852,179.169,23.0
"84 km SW of Adak, Alaska",1.3,2015-09-03 12:00:40.641,51.3104,-177.4555,33.9
"13 km NE of P?hala, Hawaii",1.14,2015-09-03 11:55:25.140,19.2896667,-155.3883333,2.41
"5 km SSE of P?hala, Hawaii",1.82,2015-09-03 11:52:53.730,19.163,-155.4531667,36.86
"8 km W of Cobb, California",0.55,2015-09-03 11:51:22.960,38.8086662,-122.8186646,2.833
"8 km W of Cobb, California",0.9,2015-09-03 11:50:27.980,38.8103333,-122.8184967,2.87
"42 km E of Fort Bidwell, California",1.6,2015-09-03 11:49:21.560,41.858,-119.6339,9.7
"184 km S of Adak, Alaska",2.1,2015-09-03 11:49:06.892,50.2323,-177.0281,10.0
"8 km W of Cobb, California",0.9,2015-09-03 11:36:59.120,38.8100014,-122.8181686,2.91
"43 km E of Fort Bidwell, California",2.0,2015-09-03 11:34:17.612,41.8937,-119.6236,8.4
"118 km N of Brenas, Puerto Rico",3.3,2015-09-03 11:32:50.400,19.54,-66.3945,40.0
"7 km NNW of Geyserville, California",1.81,2015-09-03 11:32:33.580,38.769,-122.931,4.324
"36 km NW of Nikiski, Alaska",1.3,2015-09-03 11:25:30.198,60.8978,-151.7977,79.0
Mona Passage,3.3,2015-09-03 11:17:50.000,18.0149,-68.2314,96.0
"20 km NW of Tatitlek, Alaska",1.1,2015-09-03 11:13:29.338,60.9755,-146.972,19.5
"207 km SSE of Adak, Alaska",2.1,2015-09-03 11:10:52.098,50.2653,-175.1252,10.0
"21 km SSW of Glacier View, Alaska",1.6,2015-09-03 11:04:44.089,61.6231,-147.7506,9.5
"67 km NNE of Petersville, Alaska",1.2,2015-09-03 11:02:57.483,63.0831,-150.4456,107.4
"9 km WNW of Cobb, California",1.71,2015-09-03 11:02:49.190,38.8391667,-122.8258333,2.384
"70 km E of Cruz Bay, U.S. Virgin Islands",2.8,2015-09-03 11:01:37.600,18.3705,-64.1256,45.0
"81 km SE of King Cove, Alaska",2.5,2015-09-03 10:56:42.000,54.4526,-161.6074,17.4
"2 km SW of Mayfield, Kansas",1.73,2015-09-03 10:55:41.970,37.2441667,-97.5611667,5.17
"21km E of Little Lake, CA",0.54,2015-09-03 10:53:03.320,35.9453333,-117.6691667,3.21
"9 km WNW of Cobb, California",0.45,2015-09-03 10:49:22.340,38.8414993,-122.8273315,1.874
"6 km WSW of Cobb, California",1.5,2015-09-03 10:48:44.320,38.8065,-122.7998333,1.186
"11 km W of Tatitlek, Alaska",0.9,2015-09-03 10:48:28.263,60.8675,-146.8969,18.8
"145 km WNW of Haines Junction, Canada",0.9,2015-09-03 10:42:47.667,61.1429,-140.0673,10.3
"24 km E of Honaunau-Napoopoo, Hawaii",1.28,2015-09-03 10:36:55.190,19.4138333,-155.6345,-0.084
"52 km N of Chase, Alaska",1.4,2015-09-03 10:36:39.623,62.912,-149.9238,77.5
"Izu Islands, Japan region",4.6,2015-09-03 10:14:45.860,31.1454,141.8178,10.0
"3 km SE of Perry, Oklahoma",1.8,2015-09-03 10:13:28.830,36.2709,-97.2576,7.28
"9 km W of Cobb, California",0.56,2015-09-03 10:09:05.610,38.8251648,-122.8286667,1.725
"11 km W of Cobb, California",0.43,2015-09-03 10:08:32.810,38.8411674,-122.8496704,4.328
"47 km E of Denali National Park, Alaska",1.1,2015-09-03 10:06:29.223,63.5374,-150.7741,5.8
"20km ESE of Anza, CA",0.37,2015-09-03 09:58:39.160,33.514,-116.467,8.11
"10 km SE of Talkeetna, Alaska",1.6,2015-09-03 09:56:38.353,62.2567,-149.9752,10.4
"50 km NNW of Dededo Village, Guam",4.4,2015-09-03 09:49:55.460,13.9347,144.6561,178.22
"43 km E of Fort Bidwell, California",3.2,2015-09-03 09:36:32.240,41.8532,-119.6307,8.4
"5km SW of Warner Springs, CA",0.48,2015-09-03 09:30:37.080,33.2493333,-116.6746667,10.71
"3 km SSE of P?hala, Hawaii",1.74,2015-09-03 09:25:31.800,19.1773333,-155.4628333,32.98
"176 km S of Nikolski, Alaska",4.6,2015-09-03 09:20:25.030,51.3676,-169.1637,24.21
"3 km W of Cobb, California",0.22,2015-09-03 09:16:25.770,38.821,-122.7645,1.763
"4 km N of Tazlina, Alaska",1.0,2015-09-03 09:15:17.685,62.1029,-145.4103,19.9
"100 km E of McCarthy, Alaska",1.3,2015-09-03 09:01:18.799,61.6025,-141.0649,7.7
"56 km ESE of Atka, Alaska",1.7,2015-09-03 08:54:11.285,51.9281,-173.4933,57.9
"17km NW of Tehachapi, CA",1.29,2015-09-03 08:52:37.310,35.2471667,-118.575,7.7
"72 km SE of Denali National Park, Alaska",1.1,2015-09-03 08:44:59.307,63.1704,-150.5437,117.1
"14km WNW of Anza, CA",1.47,2015-09-03 08:44:37.520,33.5881667,-116.8198333,8.089
"9 km SE of Marston, Missouri",1.37,2015-09-03 08:40:31.780,36.4663333,-89.5256667,7.42
"21 km SW of Cantwell, Alaska",1.6,2015-09-03 08:38:07.943,63.2837,-149.306,93.1
"59 km ESE of Shangri-La, China",4.3,2015-09-03 08:30:33.350,27.6512,100.2813,26.91
"12km W of Anza, CA",0.18,2015-09-03 08:28:50.130,33.573,-116.802,4.939
"73 km E of Cantwell, Alaska",0.7,2015-09-03 08:24:49.187,63.485,-147.4854,12.6
"19km SW of La Quinta, CA",0.97,2015-09-03 08:24:12.190,33.5275,-116.4288333,9.13
"43 km E of Fort Bidwell, California",1.0,2015-09-03 08:14:02.945,41.895,-119.6254,7.4
"7 km NW of Aspen Springs, California",0.24,2015-09-03 08:01:52.590,37.6,-118.778,5.889
"40 km E of Atka, Alaska",1.4,2015-09-03 07:51:47.727,52.235,-173.6163,5.3
"10 km W of Cobb, California",0.85,2015-09-03 07:45:47.570,38.8256683,-122.8441696,1.66
"14 km N of Nespelem Community, Washington",1.87,2015-09-03 07:42:43.690,48.2978333,-119.0225,0.25
"12km WNW of Anza, CA",0.54,2015-09-03 07:41:24.280,33.5776667,-116.7991667,4.94
"5km ESE of Lake Henshaw, CA",0.72,2015-09-03 07:39:49.200,33.2195,-116.7201667,10.62
"29 km NW of Nikiski, Alaska",1.5,2015-09-03 07:39:18.502,60.9132,-151.5938,75.5
"37 km E of Cordova, Alaska",1.9,2015-09-03 07:37:27.307,60.4971,-145.0836,25.0
"43 km E of Fort Bidwell, California",2.4,2015-09-03 07:32:57.566,41.8619,-119.6322,10.2
"111 km WNW of Hihifo, Tonga",5.2,2015-09-03 07:32:46.070,-15.4727,-174.7047,212.13
"9 km W of Cobb, California",1.51,2015-09-03 07:23:32.540,38.8358333,-122.8268333,1.974
"7 km W of Harper, Kansas",2.7,2015-09-03 07:21:23.090,37.2796,-98.1149,7.61
"3 km WNW of Cobb, California",0.57,2015-09-03 07:14:49.260,38.8323326,-122.7626648,4.299
"85 km E of Adak, Alaska",2.2,2015-09-03 07:13:21.262,51.8436,-175.4002,64.0
"33 km S of Cantwell, Alaska",1.3,2015-09-03 07:03:06.866,63.0898,-149.043,82.8
"36 km NNW of Petersville, Alaska",1.3,2015-09-03 06:57:07.826,62.7992,-151.0524,99.6
"88 km E of Nikolski, Alaska",1.6,2015-09-03 06:56:24.153,52.9251,-167.5397,46.2
"58 km ENE of Independence, California",0.9,2015-09-03 06:41:36.494,37.003,-117.5922,14.1
"67 km WSW of Adak, Alaska",2.2,2015-09-03 06:37:32.384,51.5464,-177.4513,33.9
"73 km SSE of Akutan, Alaska",1.5,2015-09-03 06:32:28.627,53.5527,-165.2511,21.0
"30 km SSE of Adak, Alaska",1.4,2015-09-03 06:29:40.456,51.6048,-176.5364,55.6
"33 km SW of Skwentna, Alaska",1.4,2015-09-03 06:27:18.930,61.8079,-151.8981,90.1
"Fox Islands, Aleutian Islands, Alaska",2.0,2015-09-03 06:27:13.374,52.2411,-170.1402,29.9
"12 km ENE of Cloverdale, California",0.73,2015-09-03 06:26:19.380,38.8348351,-122.8755035,2.454
"6 km SSE of Harper, Kansas",1.89,2015-09-03 06:25:11.430,37.23,-98.0096667,4.65
"7 km WSW of Erlands Point-Kitsap Lake, Washington",1.4,2015-09-03 06:22:32.270,47.564,-122.7848333,21.21
"Bonin Islands, Japan region",4.5,2015-09-03 06:16:18.690,27.2328,143.5842,10.0
"42km WSW of Carlsbad, CA",2.32,2015-09-03 06:16:14.440,33.0078333,-117.7611667,5.85
"45 km SSW of Cantwell, Alaska",1.0,2015-09-03 06:11:14.458,63.0154,-149.3172,83.0
"7 km W of Cobb, California",0.56,2015-09-03 06:07:02.830,38.8236656,-122.8126678,2.889
"10 km E of Hawthorne, Nevada",0.2,2015-09-03 06:05:52.704,38.5075,-118.5017,3.6
"29 km WSW of Ester, Alaska",0.9,2015-09-03 06:00:04.399,64.7234,-148.5645,11.8
"4 km W of Cobb, California",0.22,2015-09-03 05:49:14.010,38.8275,-122.7778333,0.689
"4 km W of Cobb, California",1.82,2015-09-03 05:48:49.530,38.8208333,-122.7758333,1.817
"283 km WSW of Adak, Alaska",2.0,2015-09-03 05:45:30.448,51.2606,179.3977,34.2
"8 km W of Cobb, California",1.81,2015-09-03 05:37:14.140,38.8173333,-122.8178333,0.859
"68 km SW of Adak, Alaska",2.2,2015-09-03 05:35:05.021,51.5131,-177.4382,26.1
"61 km SE of Pedro Bay, Alaska",0.3,2015-09-03 05:25:55.672,59.3583,-153.4256,1.0
"104 km E of McCarthy, Alaska",0.7,2015-09-03 05:25:35.574,61.5662,-140.9886,10.9
"16 km SE of Kasilof, Alaska",1.2,2015-09-03 05:19:52.784,60.2385,-151.0424,65.5
"3km SE of San Jacinto, CA",0.71,2015-09-03 05:18:27.060,33.7668333,-116.9293333,14.55
"67 km ESE of Denali National Park, Alaska",1.1,2015-09-03 05:15:03.422,63.3476,-150.4407,133.1
"14 km SW of Volcano, Hawaii",1.66,2015-09-03 05:10:42.450,19.3408333,-155.3133333,30.86
"4 km NNW of Nikolaevsk, Alaska",1.5,2015-09-03 05:04:39.712,59.8474,-151.6502,78.8
"3 km SW of Cobb, California",0.57,2015-09-03 05:00:18.220,38.793499,-122.7478333,0.675
"52 km NNE of Yakutat, Alaska",1.4,2015-09-03 04:58:47.364,59.9999,-139.442,0.0
"88 km E of Nikolski, Alaska",1.6,2015-09-03 04:51:18.958,52.9483,-167.5423,45.1
"95 km NE of Atka, Alaska",2.4,2015-09-03 04:45:08.725,52.7918,-173.1972,124.8
"42 km E of Fort Bidwell, California",2.8,2015-09-03 04:41:03.286,41.9031,-119.6375,9.9
"4 km WSW of Pleasant Hill, California",1.27,2015-09-03 04:37:28.640,37.9376667,-122.1133333,9.814
"15 km NNE of Ashford, Washington",1.19,2015-09-03 04:32:07.590,46.893,-121.9571667,12.8
"3 km W of Cobb, California",0.63,2015-09-03 04:27:41.810,38.8236656,-122.7661667,1.844
"2 km S of Cobb, California",0.36,2015-09-03 04:21:54.850,38.7976685,-122.7278366,0.82
